aliases,audit_priority,confidence,coverage_class,coverage_priority,cutoff_note,cutoff_reason,device,device_model,device_variant,dimension_method,dimension_status,dragonframe_supported,evidence_tier,freeze_qa_flags,id,kind,lcrd_status,manufacturer,model,module_role,notes,observation_id,optical_format,original_confidence,original_verification_status,platform_priority,provenance_method,qa_flags,qa_pass4_flags,record_class,record_id,sensor_diagonal_mm,sensor_height_mm,sensor_model,sensor_name,sensor_width_mm,source_id,source_note,source_observation,source_title,source_type,source_url,subject_id,tps_use,usage_note,v0_1_release_status,verification_status
,,provisional,,,,,Pixel 8a,,,optical_format_conversion,,,,,google_pixel_8a_rear_ultrawide,research_pass,,Google,,rear_ultrawide,,observation:research:fb2bd356a56bb1bbad09,"1/3.1""",,,,,,,,,,3.097,,,4.129,source:compiled-pixel-specification:8fc0e95587125599,,,Compiled Pixel specification,,,camera_module:google:pixel-8a:rear-ultrawide,,,,
,,provisional,,,,,Galaxy S25 Ultra,,,optical_format_conversion,,,,,samsung_galaxy_s25_ultra_rear_ultrawide,research_pass,,Samsung,,rear_ultrawide,S25 Ultra ultrawide JN3 exact optical-format figure needs source-link audit.,observation:research:fb304cbb43d1b5315a6e,"1/2.76""",,,,,,,,,,3.478,,,4.638,source:phonearena:d6b7a2d1ae53a8cc,,,PhoneArena,,https://www.phonearena.com/phones/Samsung-Galaxy-S25-Ultra_id12343,camera_module:samsung:galaxy-s25-ultra:rear-ultrawide,,,,
,,provisional,,,,,Xiaomi 12T Pro,,,optical_format_conversion,,,,,xiaomi_xiaomi_12t_pro_rear_ultrawide,research_pass,,Xiaomi,,rear_ultrawide,,observation:research:fb861a6dafa4a7c81fae,"1/2.2""",,,,,,,,,,4.364,,,5.818,source:compiled-device-camera-specification:c182d45043bbb9b2,,,Compiled device camera specification,,,camera_module:xiaomi:xiaomi-12t-pro:rear-ultrawide,,,,compiled_spec_value
,P3_verified_or_secondary,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Pixel 10 Pro,,,,,C,,,research_pass,good_estimate,Google,,rear_main,,observation:research:fbc3db9670835e751ac8,,probable,,,optical_format_conversion,,,mobile_camera_module,google_pixel_10_pro_rear_main,12.3078,7.385,Samsung ISOCELL GNV,,9.846,source:phonearena:88cb24f3d82bc195,,"1/1.3""",PhoneArena,,https://www.phonearena.com/phones/Google-Pixel-10-Pro_id12652,camera_module:google:pixel-10-pro:rear-main,yes,Good estimate; UI may mark sensor geometry as estimated.,,
,P1_guess,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Pixel 10,,,,,D,,,research_pass,best_available_guess,Google,,rear_ultrawide,,observation:research:fc06e1a294708ec21ac6,,provisional,,,optical_format_conversion,source_url_missing;provisional_guess,,mobile_camera_module,google_pixel_10_rear_ultrawide,5.1614,3.097,,,4.129,source:compiled-current-pixel-specification:17cfeccfbb428dce,,"1/3.1""",Compiled current Pixel specification,,,camera_module:google:pixel-10:rear-ultrawide,fallback_with_warning,Use as fallback estimate when no stronger geometry exists; expose estimated status.,,
,,confirmed,,,,,,,,,,,,,canon_eos_r7,research_pass,,Canon,EOS R7,,,observation:research:fcda6a1a79dbcb2530f5,,,,,,,,,,,14.8,,,22.3,source:canon-manual:981353aca5ccaad7,,,Canon manual,manufacturer,https://cam.start.canon/en/C005/manual/html/UG-10_Reference_0100.html,camera:canon:eos-r7,,,,
,P2_source_strengthen,,,primary,Keep and audit: normalized from current Dragonframe-supported camera coverage.,dragonframe_current_coverage,,EOS R1,,,,,C,,,research_pass,good_reference,Canon,,main,physical_camera,observation:research:fd032e1fd4e7814d9141,,confirmed,compiled_spec_value,,published,source_url_missing,,dedicated_camera,canon_eos_r1,43.2666,24.0,,,36.0,source:canon-specifications:c62086019405af6e,,,Canon specifications,,,camera:canon:eos-r1,yes,Good working value; source audit still desirable.,,
,,probable,,,,,Galaxy S25 Ultra,,,optical_format_conversion,,,,,samsung_galaxy_s25_ultra_rear_main,research_pass,,Samsung,,rear_main,,observation:research:fda8e286c02bb79a2f22,"1/1.3""",,,,,,,,,,7.385,,,9.846,source:phonearena:d6b7a2d1ae53a8cc,,,PhoneArena,,https://www.phonearena.com/phones/Samsung-Galaxy-S25-Ultra_id12343,camera_module:samsung:galaxy-s25-ultra:rear-main,,,,
,P1_guess,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Moto G Power 5G (2024),,,,,D,,,research_pass,best_available_guess,Motorola,,rear_ultrawide,,observation:research:fdb64121ebdea7a171f1,,provisional,compiled_spec_value,,optical_format_conversion,source_url_missing;provisional_guess,,mobile_camera_module,motorola_moto_g_power_5g_2024_rear_ultrawide,4.0,2.4,,,3.2,source:compiled-device-camera-specification:c182d45043bbb9b2,,"1/4.0""",Compiled device camera specification,,,camera_module:motorola:moto-g-power-5g-2024:rear-ultrawide,fallback_with_warning,Use as fallback estimate when no stronger geometry exists; expose estimated status.,,
,P1_guess,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Moto G 5G (2023),,,,,D,,,research_pass,best_available_guess,Motorola,,rear_macro,,observation:research:fdf76ebd08a6c812e650,,provisional,compiled_spec_value,,optical_format_conversion,source_url_missing;provisional_guess,,mobile_camera_module,motorola_moto_g_5g_2023_rear_macro,3.2,1.92,,,2.56,source:compiled-device-camera-specification:c182d45043bbb9b2,,"1/5.0""",Compiled device camera specification,,,camera_module:motorola:moto-g-5g-2023:rear-macro,fallback_with_warning,Use as fallback estimate when no stronger geometry exists; expose estimated status.,,
,P2_source_strengthen,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Galaxy S24,,,,,C,,,research_pass,good_estimate,Samsung,,rear_main,,observation:research:fe41b163261ec4f517f1,,probable,,,optical_format_conversion,source_url_missing,,mobile_camera_module,samsung_galaxy_s24_rear_main,10.2564,6.154,Samsung GN3,,8.205,source:phonearena-compiled:e3262dc3ff97ab9a,,"1/1.56""",PhoneArena/compiled,,,camera_module:samsung:galaxy-s24:rear-main,yes,Good estimate; UI may mark sensor geometry as estimated.,,
,,confirmed,physical_camera,,,,,,,,complete,True,,,canon_eos_77d,research_pass,,Canon,EOS 77D,,,observation:research:fe4a8674b86b1e7b4906,,,,,published,,,,,,14.9,,,22.3,source:canon-specifications:c62086019405af6e,Canon specifications,,,,,camera:canon:eos-77d,,,,compiled_spec_value
,,probable,,,,,Xperia 1 V,,,optical_format_conversion,,,,,sony_xperia_1_v_rear_main,research_pass,,Sony,,rear_main,,observation:research:fe6474d0d2571f87600b,"1/1.35""",,,,,,,,,,7.111,,,9.481,source:sony-official-specifications:b4648b8d00349889,,,Sony official specifications,,https://www.sony.com/electronics/support/mobile-phones-tablets-mobile-phones/xperia-1-v/specifications,camera_module:sony:xperia-1-v:rear-main,,,,manufacturer_format_verified
,,research_needed,,,,,iPhone 17e,,,unresolved,,,,,apple_iphone_17e_rear_main,research_pass,,Apple,,rear_main,Apple confirms physical camera role/specification but does not publish active sensor mm.,observation:research:fe6f9bc0536ee350f53a,,,,current_os_supported,,,,,,,,,,,source:apple-tech-specs:cfdccfe393b26d27,,,Apple tech specs,,https://www.apple.com/iphone-17e/specs/,camera_module:apple:iphone-17e:rear-main,,,,
,P1_guess,,,primary,Keep and audit: normalized from current Dragonframe-supported camera coverage.,dragonframe_current_coverage,,Theta X,,,,,D,,,research_pass,best_available_guess,Ricoh,,main,physical_camera,observation:research:fe9bc15cb60c88194a2c,,provisional,inferred_from_published_sensor_class,,inferred,source_url_missing;provisional_guess,,dedicated_camera,ricoh_theta_x,8.0,4.8,,,6.4,source:1-2-inch-sensor-class-physical-dimensions-inferred:7f4faaac7d5079ea,,,1/2-inch sensor class; physical dimensions inferred,,,camera:ricoh:theta-x,fallback_with_warning,Use as fallback estimate when no stronger geometry exists; expose estimated status.,,
,P3_verified_or_secondary,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Pixel 6,,,,,C,,,research_pass,good_estimate,Google,,rear_main,Google publishes 1/1.31-inch main sensor.,observation:research:feb8e14e63983f292c15,,probable,,,optical_format_conversion,,,mobile_camera_module,google_pixel_6_rear_main,12.2136,7.328,,,9.771,source:google-pixel-hardware-tech-specs:f423da9c34cc2fd3,,"1/1.31""",Google Pixel hardware tech specs,,https://support.google.com/pixelphone/answer/7158570?hl=en,camera_module:google:pixel-6:rear-main,yes,Good estimate; UI may mark sensor geometry as estimated.,,
,,research_needed,,,,,iPhone 16,,,unresolved,,,,,apple_iphone_16_rear_ultrawide,research_pass,,Apple,,rear_ultrawide,Physical active sensor dimensions not yet established reliably.,observation:research:ff35fcb0771a5f8a34e3,,,,current_os_supported,,,,,,,,,,,source:apple-secondary-audit-needed:3a03a038ff153694,,,Apple / secondary audit needed,,,camera_module:apple:iphone-16:rear-ultrawide,,,,
,,probable,,,,,iPhone 14 Pro Max,,,direct_mm_secondary,,,,,apple_iphone_14_pro_max_rear_main,research_pass,,Apple,,rear_main,DPReview publishes 9.8 × 7.3 mm.,observation:research:ff60f3db22e6c9be68a4,,,,current_os_supported,,,,,,,7.3,,,9.8,source:dpreview:24e153a5783f91e7,,,DPReview,,https://www.dpreview.com/articles/apples-iphone-14-and-14-pro-imaging-tech-examined/,camera_module:apple:iphone-14-pro-max:rear-main,,,,
,P2_source_strengthen,,,primary,Keep and audit: normalized from current Dragonframe-supported camera coverage.,dragonframe_current_coverage,,Alpha A7R II,,,,,C,,,research_pass,good_reference,Sony,,main,physical_camera,observation:research:ffd7ee66b748fb25deda,,confirmed,compiled_spec_value,,published,source_url_missing,,dedicated_camera,sony_alpha_a7r_ii,43.1834,24.0,,,35.9,source:sony-specifications:87f4ccb73926fbcc,,,Sony specifications,,,camera:sony:alpha-a7r-ii,yes,Good working value; source audit still desirable.,,
,P1_guess,,,primary,Keep and audit: normalized from current Dragonframe-supported camera coverage.,dragonframe_current_coverage,,Theta X,,,,,C,,,camera_reference_freeze,good_estimate,Ricoh,,main,physical_camera v0.1 cutoff: retained as best-available working geometry; future source strengthening is non-blocking.,observation:ricoh-theta-x,,provisional,inferred_from_published_sensor_class,,inferred,source_url_missing;provisional_guess,source_url_missing;provisional_guess,dedicated_camera,ricoh_theta_x,8.0,4.8,,,6.4,source:1-2-inch-sensor-class-physical-dimensions-inferred:7f4faaac7d5079ea,,,1/2-inch sensor class; physical dimensions inferred,,,camera:ricoh:theta-x,yes,Use automatically as estimated geometry; retain provenance and estimated status.,ship,
,P2_source_strengthen,,,primary,Keep and audit: normalized from current Dragonframe-supported camera coverage.,dragonframe_current_coverage,,Theta Z1,,,,,C,,,camera_reference_freeze,good_reference,Ricoh,,main,physical_camera,observation:ricoh-theta-z1,,confirmed,compiled_spec_value,,published,source_url_missing,source_url_missing,dedicated_camera,ricoh_theta_z1,15.8644,8.8,,,13.2,source:ricoh-1-inch-sensor-specification:bec07ee39f3769f3,,,Ricoh 1-inch sensor specification,,,camera:ricoh:theta-z1,yes,Good working value; source audit still desirable.,ship,
,P2_source_strengthen,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Galaxy A12,,,,,C,,,camera_reference_freeze,good_estimate,Samsung,,rear_depth,,observation:samsung-galaxy-a12-rear-depth,,provisional,compiled_spec_value,,optical_format_conversion,source_url_missing,source_url_missing,mobile_camera_module,samsung_galaxy_a12_rear_depth,3.2,1.92,,,2.56,source:compiled-device-camera-specification:c182d45043bbb9b2,,"1/5.0""",Compiled device camera specification,,,camera_module:samsung:galaxy-a12:rear-depth,yes,Use automatically as estimated geometry; retain provenance and estimated status.,ship,
,P2_source_strengthen,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Galaxy A12,,,,,C,,,camera_reference_freeze,good_estimate,Samsung,,rear_macro,,observation:samsung-galaxy-a12-rear-macro,,provisional,compiled_spec_value,,optical_format_conversion,source_url_missing,source_url_missing,mobile_camera_module,samsung_galaxy_a12_rear_macro,3.2,1.92,,,2.56,source:compiled-device-camera-specification:c182d45043bbb9b2,,"1/5.0""",Compiled device camera specification,,,camera_module:samsung:galaxy-a12:rear-macro,yes,Use automatically as estimated geometry; retain provenance and estimated status.,ship,
,P2_source_strengthen,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Galaxy A12,,,,,C,,,camera_reference_freeze,good_estimate,Samsung,,rear_main,,observation:samsung-galaxy-a12-rear-main,,provisional,compiled_spec_value,,optical_format_conversion,source_url_missing,source_url_missing,mobile_camera_module,samsung_galaxy_a12_rear_main,8.0,4.8,,,6.4,source:compiled-device-camera-specification:c182d45043bbb9b2,,"1/2.0""",Compiled device camera specification,,,camera_module:samsung:galaxy-a12:rear-main,yes,Use automatically as estimated geometry; retain provenance and estimated status.,ship,
,P2_source_strengthen,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Galaxy A12,,,,,C,,,camera_reference_freeze,good_estimate,Samsung,,rear_ultrawide,,observation:samsung-galaxy-a12-rear-ultrawide,,provisional,compiled_spec_value,,optical_format_conversion,source_url_missing,source_url_missing,mobile_camera_module,samsung_galaxy_a12_rear_ultrawide,4.0,2.4,,,3.2,source:compiled-device-camera-specification:c182d45043bbb9b2,,"1/4.0""",Compiled device camera specification,,,camera_module:samsung:galaxy-a12:rear-ultrawide,yes,Use automatically as estimated geometry; retain provenance and estimated status.,ship,
,P2_source_strengthen,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Galaxy A13,,,,,C,,,camera_reference_freeze,good_estimate,Samsung,,rear_depth,,observation:samsung-galaxy-a13-rear-depth,,provisional,compiled_spec_value,,optical_format_conversion,source_url_missing,source_url_missing,mobile_camera_module,samsung_galaxy_a13_rear_depth,3.2,1.92,,,2.56,source:compiled-device-camera-specification:c182d45043bbb9b2,,"1/5.0""",Compiled device camera specification,,,camera_module:samsung:galaxy-a13:rear-depth,yes,Use automatically as estimated geometry; retain provenance and estimated status.,ship,
,P2_source_strengthen,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Galaxy A13,,,,,C,,,camera_reference_freeze,good_estimate,Samsung,,rear_macro,,observation:samsung-galaxy-a13-rear-macro,,provisional,compiled_spec_value,,optical_format_conversion,source_url_missing,source_url_missing,mobile_camera_module,samsung_galaxy_a13_rear_macro,3.2,1.92,,,2.56,source:compiled-device-camera-specification:c182d45043bbb9b2,,"1/5.0""",Compiled device camera specification,,,camera_module:samsung:galaxy-a13:rear-macro,yes,Use automatically as estimated geometry; retain provenance and estimated status.,ship,
,P2_source_strengthen,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Galaxy A13,,,,,C,,,camera_reference_freeze,good_estimate,Samsung,,rear_main,,observation:samsung-galaxy-a13-rear-main,,provisional,compiled_spec_value,,optical_format_conversion,source_url_missing,source_url_missing,mobile_camera_module,samsung_galaxy_a13_rear_main,8.0,4.8,,,6.4,source:compiled-device-camera-specification:c182d45043bbb9b2,,"1/2.0""",Compiled device camera specification,,,camera_module:samsung:galaxy-a13:rear-main,yes,Use automatically as estimated geometry; retain provenance and estimated status.,ship,
,P2_source_strengthen,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Galaxy A13,,,,,C,,,camera_reference_freeze,good_estimate,Samsung,,rear_ultrawide,,observation:samsung-galaxy-a13-rear-ultrawide,,provisional,compiled_spec_value,,optical_format_conversion,source_url_missing,source_url_missing,mobile_camera_module,samsung_galaxy_a13_rear_ultrawide,4.0,2.4,,,3.2,source:compiled-device-camera-specification:c182d45043bbb9b2,,"1/4.0""",Compiled device camera specification,,,camera_module:samsung:galaxy-a13:rear-ultrawide,yes,Use automatically as estimated geometry; retain provenance and estimated status.,ship,
,P2_source_strengthen,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Galaxy A14 5G,,,,,C,,,camera_reference_freeze,good_estimate,Samsung,,rear_depth,,observation:samsung-galaxy-a14-5g-rear-depth,,provisional,compiled_spec_value,,optical_format_conversion,source_url_missing,source_url_missing,mobile_camera_module,samsung_galaxy_a14_5g_rear_depth,3.2,1.92,,,2.56,source:compiled-device-camera-specification:c182d45043bbb9b2,,"1/5.0""",Compiled device camera specification,,,camera_module:samsung:galaxy-a14-5g:rear-depth,yes,Use automatically as estimated geometry; retain provenance and estimated status.,ship,
,P2_source_strengthen,,,primary,Keep in active audit set; final installability should be checked against LIMNTPS minSdk/device catalog.,recent_android_candidate,,Galaxy A14 5G,,,,,C,,,camera_reference_freeze,good_estimate,Samsung,,rear_macro,,observation:samsung-galaxy-a14-5g-rear-macro,,provisional,compiled_spec_value,,optical_format_conversion,source_url_missing,source_url_missing,mobile_camera_module,samsung_galaxy_a14_5g_rear_macro,3.2,1.92,,,2.56,source:compiled-device-camera-specification:c182d45043bbb9b2,,"1/5.0""",Compiled device camera specification,,,camera_module:samsung:galaxy-a14-5g:rear-macro,yes,Use automatically as estimated geometry; retain provenance and estimated status.,ship,
